No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,PM2.5_Category,PM10_Category
27334,65.0,65.0,2.0,22.0,700.0,29.0,10.1,997.9,8.7,0.0,NW,1.0,Huairou,2016-04-12 21:00:00,Sedang,Sedang
27335,61.0,61.0,2.0,20.0,700.0,27.0,9.6,998.0,8.5,0.0,NW,0.7,Huairou,2016-04-12 22:00:00,Sedang,Sedang
27336,65.0,65.0,2.0,21.0,700.0,12.0,9.4,998.0,8.8,0.0,NNW,0.7,Huairou,2016-04-12 23:00:00,Sedang,Sedang
27337,63.0,63.0,2.0,22.0,700.0,4.0,9.0,997.9,8.2,0.0,NW,0.9,Huairou,2016-04-13 00:00:00,Sedang,Sedang
27338,67.0,67.0,2.0,20.0,700.0,7.0,9.0,997.7,7.9,0.0,WNW,2.1,Huairou,2016-04-13 01:00:00,Sedang,Sedang
27339,82.0,82.0,2.0,26.0,800.0,12.0,8.7,997.2,7.3,0.0,NW,1.0,Huairou,2016-04-13 02:00:00,Buruk,Sedang
27340,86.0,86.0,2.0,25.0,800.0,3.0,8.5,996.5,7.1,0.0,WNW,1.9,Huairou,2016-04-13 03:00:00,Buruk,Sedang
27341,79.0,79.0,2.0,18.0,700.0,2.0,8.5,995.9,7.0,0.0,WNW,2.7,Huairou,2016-04-13 04:00:00,Buruk,Sedang
27342,95.0,95.0,2.0,19.0,800.0,3.0,8.4,995.7,6.7,0.0,WNW,2.6,Huairou,2016-04-13 05:00:00,Buruk,Sedang
27343,108.0,108.0,2.0,24.0,900.0,4.0,8.5,996.2,6.8,0.0,WNW,2.0,Huairou,2016-04-13 06:00:00,Buruk,Sedang
27344,144.0,162.0,2.0,67.0,1600.0,2.0,9.7,996.1,8.0,0.0,NNW,0.3,Huairou,2016-04-13 07:00:00,Buruk,Buruk
27345,192.0,223.0,4.0,87.0,2100.0,2.0,10.1,996.1,8.2,0.0,ENE,0.9,Huairou,2016-04-13 08:00:00,Buruk,Buruk
27346,248.0,277.0,4.0,84.0,2100.0,2.0,10.9,995.8,8.5,0.0,SE,1.3,Huairou,2016-04-13 09:00:00,Buruk,Buruk
27347,266.0,291.0,7.0,77.0,2200.0,2.0,12.4,995.3,8.7,0.0,E,1.8,Huairou,2016-04-13 10:00:00,Buruk,Buruk
27348,281.0,292.0,12.0,80.0,2100.0,12.0,14.6,994.9,9.0,0.0,SE,1.5,Huairou,2016-04-13 11:00:00,Buruk,Buruk
27349,283.0,299.0,13.0,85.0,2100.0,30.0,16.4,993.9,9.1,0.0,S,2.6,Huairou,2016-04-13 12:00:00,Buruk,Buruk
27350,269.0,278.0,12.0,87.0,2000.0,56.0,18.7,993.0,9.2,0.0,S,1.1,Huairou,2016-04-13 13:00:00,Buruk,Buruk
27351,257.0,258.0,12.0,83.0,1800.0,76.0,20.9,992.2,9.5,0.0,ESE,1.7,Huairou,2016-04-13 14:00:00,Buruk,Buruk
27352,217.0,217.0,11.0,66.0,1500.0,103.0,22.7,991.7,8.8,0.0,ESE,1.9,Huairou,2016-04-13 15:00:00,Buruk,Buruk
27353,125.0,125.0,5.0,37.0,900.0,106.0,25.4,991.5,-9.8,0.0,WNW,7.4,Huairou,2016-04-13 16:00:00,Buruk,Sedang
27354,23.0,23.0,2.0,7.0,300.0,91.0,25.1,992.3,-8.7,0.0,WNW,5.0,Huairou,2016-04-13 17:00:00,Baik,Baik
27355,12.0,33.0,2.0,8.0,300.0,89.0,24.1,993.3,-9.5,0.0,WNW,6.4,Huairou,2016-04-13 18:00:00,Baik,Baik
27356,9.0,30.0,2.0,7.0,300.0,87.0,22.4,994.9,-7.4,0.0,NW,2.8,Huairou,2016-04-13 19:00:00,Baik,Baik
27357,13.0,39.0,2.0,7.0,200.0,81.0,22.0,996.8,-8.8,0.0,NNW,3.6,Huairou,2016-04-13 20:00:00,Baik,Baik
27358,18.0,67.0,2.0,9.0,200.0,77.0,20.7,998.5,-8.7,0.0,NNW,2.6,Huairou,2016-04-13 21:00:00,Baik,Sedang
27359,17.0,93.0,2.0,6.0,200.0,82.0,20.1,999.6,-8.3,0.0,NNW,3.8,Huairou,2016-04-13 22:00:00,Baik,Sedang
27360,19.0,77.0,2.0,6.0,200.0,83.0,19.2,1000.2,-8.1,0.0,NW,4.2,Huairou,2016-04-13 23:00:00,Baik,Sedang
27361,23.0,97.0,2.0,6.0,200.0,79.0,17.1,1001.2,-8.2,0.0,NW,2.1,Huairou,2016-04-14 00:00:00,Baik,Sedang
27362,46.0,203.0,2.0,3.0,400.0,84.0,15.9,1001.6,-7.7,0.0,NW,3.0,Huairou,2016-04-14 01:00:00,Sedang,Buruk
27363,58.0,215.0,2.0,8.0,200.0,75.0,16.8,1001.8,-10.0,0.0,NNE,2.2,Huairou,2016-04-14 02:00:00,Sedang,Buruk
27364,51.0,222.0,2.0,6.0,200.0,72.0,15.6,1002.9,-8.0,0.0,ENE,1.3,Huairou,2016-04-14 03:00:00,Sedang,Buruk
27365,43.0,196.0,2.0,10.0,200.0,58.0,15.1,1003.5,-4.8,0.0,NE,4.7,Huairou,2016-04-14 04:00:00,Sedang,Buruk
27366,26.0,122.0,2.0,,200.0,65.0,14.9,1004.6,-5.0,0.0,NNE,4.8,Huairou,2016-04-14 05:00:00,Baik,Sedang
27367,18.0,56.0,2.0,20.0,200.0,47.0,13.3,1005.8,-3.9,0.0,NE,2.3,Huairou,2016-04-14 06:00:00,Baik,Sedang
27368,9.0,38.0,2.0,15.0,300.0,53.0,15.0,1007.2,-2.9,0.0,ENE,2.3,Huairou,2016-04-14 07:00:00,Baik,Baik
27369,11.0,50.0,2.0,13.0,300.0,57.0,16.2,1007.8,-2.4,0.0,E,3.3,Huairou,2016-04-14 08:00:00,Baik,Baik
27370,9.0,29.0,2.0,9.0,200.0,65.0,17.3,1008.1,-3.5,0.0,ESE,2.9,Huairou,2016-04-14 09:00:00,Baik,Baik
27371,10.0,23.0,2.0,7.0,200.0,71.0,18.9,1008.2,-3.3,0.0,ESE,2.5,Huairou,2016-04-14 10:00:00,Baik,Baik
27372,13.0,13.0,2.0,6.0,200.0,78.0,20.0,1007.7,-4.4,0.0,E,2.8,Huairou,2016-04-14 11:00:00,Baik,Baik
27373,51.0,51.0,2.0,5.0,200.0,86.0,20.6,1007.3,-10.9,0.0,E,3.2,Huairou,2016-04-14 12:00:00,Sedang,Sedang
27374,30.0,30.0,2.0,5.0,200.0,93.0,21.8,1006.5,-7.9,0.0,ESE,1.9,Huairou,2016-04-14 13:00:00,Baik,Baik
27375,23.0,23.0,2.0,7.0,200.0,96.0,22.3,1005.9,-7.5,0.0,SSE,3.0,Huairou,2016-04-14 14:00:00,Baik,Baik
27376,24.0,27.0,2.0,13.0,300.0,98.0,22.3,1005.1,-7.5,0.0,SSW,3.6,Huairou,2016-04-14 15:00:00,Baik,Baik
27377,31.0,57.0,2.0,19.0,300.0,103.0,22.3,1004.5,-6.5,0.0,SW,3.5,Huairou,2016-04-14 16:00:00,Baik,Sedang
27378,42.0,83.0,2.0,20.0,300.0,110.0,21.5,1004.2,-5.4,0.0,S,3.2,Huairou,2016-04-14 17:00:00,Sedang,Sedang
27379,35.0,96.0,2.0,25.0,400.0,93.0,20.6,1004.2,-3.2,0.0,SE,3.0,Huairou,2016-04-14 18:00:00,Baik,Sedang
27380,41.0,137.0,6.0,32.0,600.0,81.0,19.3,1004.6,-0.2,0.0,S,4.6,Huairou,2016-04-14 19:00:00,Sedang,Sedang
27381,45.0,144.0,7.0,37.0,700.0,60.0,17.2,1005.9,-1.5,0.0,SSE,3.1,Huairou,2016-04-14 20:00:00,Sedang,Sedang
27382,32.0,104.0,6.0,36.0,800.0,43.0,15.4,1007.0,-0.8,0.0,S,2.5,Huairou,2016-04-14 21:00:00,Baik,Sedang
27383,27.0,90.0,6.0,30.0,400.0,39.0,13.4,1007.6,-0.3,0.0,SE,3.7,Huairou,2016-04-14 22:00:00,Baik,Sedang
27384,20.0,51.0,4.0,28.0,300.0,38.0,12.7,1007.9,-1.6,0.0,N,1.0,Huairou,2016-04-14 23:00:00,Baik,Sedang
27385,18.0,35.0,5.0,24.0,300.0,42.0,12.3,1008.0,-3.1,0.0,SSE,1.4,Huairou,2016-04-15 00:00:00,Baik,Baik
27386,19.0,36.0,7.0,28.0,500.0,35.0,11.2,1007.6,-0.9,0.0,NW,1.5,Huairou,2016-04-15 01:00:00,Baik,Baik
27387,26.0,40.0,6.0,29.0,500.0,24.0,9.6,1006.7,-0.6,0.0,NW,1.8,Huairou,2016-04-15 02:00:00,Baik,Baik
27388,21.0,27.0,4.0,20.0,400.0,26.0,8.7,1006.4,-0.1,0.0,WNW,1.4,Huairou,2016-04-15 03:00:00,Baik,Baik
27389,18.0,28.0,3.0,18.0,400.0,23.0,8.6,1005.9,-0.2,0.0,WNW,2.4,Huairou,2016-04-15 04:00:00,Baik,Baik
27390,18.0,27.0,3.0,17.0,400.0,22.0,7.6,1005.0,0.3,0.0,NW,1.3,Huairou,2016-04-15 05:00:00,Baik,Baik
27391,19.0,36.0,2.0,17.0,400.0,17.0,6.7,1004.8,-0.1,0.0,ESE,0.9,Huairou,2016-04-15 06:00:00,Baik,Baik
27392,23.0,43.0,3.0,23.0,500.0,13.0,8.8,1005.0,1.7,0.0,SSE,0.8,Huairou,2016-04-15 07:00:00,Baik,Baik
27393,22.0,52.0,6.0,29.0,600.0,15.0,12.2,1005.0,0.9,0.0,SE,0.5,Huairou,2016-04-15 08:00:00,Baik,Sedang
27394,32.0,51.0,11.0,27.0,800.0,30.0,13.8,1004.8,-4.0,0.0,WSW,2.2,Huairou,2016-04-15 09:00:00,Baik,Sedang
27395,35.0,38.0,16.0,28.0,900.0,46.0,15.8,1004.3,-4.2,0.0,SSW,1.9,Huairou,2016-04-15 10:00:00,Baik,Baik
27396,39.0,48.0,14.0,30.0,800.0,54.0,16.4,1003.7,-3.7,0.0,W,1.9,Huairou,2016-04-15 11:00:00,Sedang,Baik
27397,41.0,75.0,16.0,42.0,800.0,45.0,17.7,1002.9,-2.1,0.0,SSW,1.7,Huairou,2016-04-15 12:00:00,Sedang,Sedang
27398,43.0,67.0,17.0,42.0,900.0,57.0,17.9,1001.6,-1.4,0.0,S,2.1,Huairou,2016-04-15 13:00:00,Sedang,Sedang
27399,52.0,91.0,19.0,49.0,1000.0,60.0,18.4,1000.9,-1.0,0.0,WSW,2.0,Huairou,2016-04-15 14:00:00,Sedang,Sedang
27400,59.0,110.0,21.0,65.0,1100.0,52.0,19.3,1000.0,0.3,0.0,W,1.6,Huairou,2016-04-15 15:00:00,Sedang,Sedang
27401,72.0,121.0,23.0,76.0,1200.0,45.0,19.6,999.4,1.1,0.0,WNW,1.5,Huairou,2016-04-15 16:00:00,Sedang,Sedang
27402,70.0,127.0,23.0,75.0,1300.0,49.0,19.3,999.4,1.7,0.0,WNW,1.3,Huairou,2016-04-15 17:00:00,Sedang,Sedang
27403,77.0,135.0,23.0,77.0,1400.0,50.0,19.0,999.3,2.8,0.0,W,0.9,Huairou,2016-04-15 18:00:00,Buruk,Sedang
27404,75.0,152.0,19.0,73.0,1400.0,46.0,18.5,1000.2,2.7,0.0,W,2.7,Huairou,2016-04-15 19:00:00,Sedang,Buruk
27405,66.0,134.0,14.0,56.0,1200.0,53.0,17.7,1000.8,3.2,0.0,W,1.4,Huairou,2016-04-15 20:00:00,Sedang,Sedang
27406,71.0,129.0,15.0,54.0,1300.0,48.0,18.0,1001.6,4.2,0.0,N,2.4,Huairou,2016-04-15 21:00:00,Sedang,Sedang
27407,91.0,151.0,13.0,62.0,1300.0,33.0,18.7,1001.7,5.5,0.0,N,3.5,Huairou,2016-04-15 22:00:00,Buruk,Buruk
27408,30.0,66.0,3.0,6.0,300.0,84.0,18.3,1001.3,4.8,0.0,NNE,2.6,Huairou,2016-04-15 23:00:00,Baik,Sedang
27409,21.0,23.0,2.0,5.0,300.0,83.0,16.6,1001.9,6.1,0.0,ENE,2.4,Huairou,2016-04-16 00:00:00,Baik,Baik
27410,22.0,99.0,2.0,6.0,500.0,63.0,13.4,1002.8,10.6,0.3,ESE,0.3,Huairou,2016-04-16 01:00:00,Baik,Sedang
27411,17.0,52.0,2.0,10.0,300.0,31.0,12.5,1001.7,10.4,0.2,NNW,2.0,Huairou,2016-04-16 02:00:00,Baik,Sedang
27412,18.0,36.0,2.0,6.0,300.0,31.0,12.0,1000.8,10.7,0.1,W,0.9,Huairou,2016-04-16 03:00:00,Baik,Baik
27413,14.0,33.0,2.0,8.0,300.0,27.0,12.2,1000.4,10.4,0.0,SSE,1.1,Huairou,2016-04-16 04:00:00,Baik,Baik
27414,18.0,30.0,2.0,,300.0,26.0,12.0,1000.2,9.9,0.0,NW,1.5,Huairou,2016-04-16 05:00:00,Baik,Baik
27415,19.0,27.0,2.0,8.0,300.0,25.0,12.0,999.8,9.6,0.0,WNW,2.0,Huairou,2016-04-16 06:00:00,Baik,Baik
27416,21.0,36.0,2.0,10.0,300.0,29.0,12.3,999.8,9.8,0.0,SW,1.6,Huairou,2016-04-16 07:00:00,Baik,Baik
27417,24.0,62.0,2.0,16.0,400.0,30.0,13.4,1000.2,9.6,0.0,NNE,0.8,Huairou,2016-04-16 08:00:00,Baik,Sedang
27418,42.0,79.0,2.0,11.0,300.0,41.0,16.1,1000.3,-2.4,0.0,NW,2.1,Huairou,2016-04-16 09:00:00,Sedang,Sedang
27419,61.0,148.0,2.0,9.0,200.0,52.0,16.7,1000.3,-5.8,0.0,NNE,5.3,Huairou,2016-04-16 10:00:00,Sedang,Sedang
27420,58.0,113.0,2.0,8.0,200.0,57.0,16.5,1000.7,-4.2,0.0,NNW,4.4,Huairou,2016-04-16 11:00:00,Sedang,Sedang
27421,44.0,75.0,2.0,6.0,200.0,60.0,17.2,1000.1,-4.1,0.0,NNE,4.3,Huairou,2016-04-16 12:00:00,Sedang,Sedang
27422,35.0,57.0,2.0,6.0,200.0,63.0,17.5,999.9,-3.3,0.0,NNE,4.2,Huairou,2016-04-16 13:00:00,Baik,Sedang
27423,27.0,38.0,2.0,7.0,200.0,64.0,18.1,999.1,-3.4,0.0,N,4.8,Huairou,2016-04-16 14:00:00,Baik,Baik
27424,25.0,25.0,2.0,6.0,200.0,65.0,18.2,998.7,-3.3,0.0,N,4.2,Huairou,2016-04-16 15:00:00,Baik,Baik
27425,31.0,31.0,2.0,6.0,200.0,66.0,18.3,998.5,-4.4,0.0,N,5.3,Huairou,2016-04-16 16:00:00,Baik,Baik
27426,26.0,26.0,2.0,7.0,200.0,67.0,17.8,998.5,-4.2,0.0,NNW,7.3,Huairou,2016-04-16 17:00:00,Baik,Baik
27427,19.0,21.0,2.0,7.0,200.0,67.0,16.9,999.0,-4.4,0.0,NNW,4.9,Huairou,2016-04-16 18:00:00,Baik,Baik
27428,15.0,21.0,2.0,6.0,200.0,64.0,15.6,1000.1,-4.4,0.0,NW,5.6,Huairou,2016-04-16 19:00:00,Baik,Baik
27429,11.0,11.0,2.0,6.0,200.0,66.0,14.8,1001.6,-4.5,0.0,NW,4.2,Huairou,2016-04-16 20:00:00,Baik,Baik
27430,12.0,13.0,2.0,6.0,200.0,70.0,14.0,1002.3,-5.2,0.0,NW,3.0,Huairou,2016-04-16 21:00:00,Baik,Baik
27431,11.0,20.0,2.0,5.0,200.0,71.0,13.6,1002.3,-5.6,0.0,WNW,3.8,Huairou,2016-04-16 22:00:00,Baik,Baik
27432,12.0,12.0,2.0,5.0,200.0,69.0,13.4,1002.6,-6.8,0.0,NW,3.6,Huairou,2016-04-16 23:00:00,Baik,Baik
27433,14.0,26.0,2.0,3.0,200.0,72.0,12.5,1002.8,-8.1,0.0,W,2.5,Huairou,2016-04-17 00:00:00,Baik,Baik
27434,14.0,23.0,2.0,3.0,200.0,77.0,13.3,1002.2,-9.9,0.0,WNW,4.7,Huairou,2016-04-17 01:00:00,Baik,Baik
27435,18.0,22.0,2.0,3.0,200.0,80.0,12.9,1001.6,-10.2,0.0,WNW,3.7,Huairou,2016-04-17 02:00:00,Baik,Baik
27436,29.0,40.0,2.0,3.0,200.0,80.0,13.0,1001.1,-10.1,0.0,WNW,5.9,Huairou,2016-04-17 03:00:00,Baik,Baik
27437,15.0,24.0,2.0,3.0,200.0,82.0,12.9,1001.0,-10.9,0.0,NW,6.0,Huairou,2016-04-17 04:00:00,Baik,Baik
27438,11.0,18.0,2.0,3.0,200.0,83.0,12.3,1000.8,-10.7,0.0,W,4.2,Huairou,2016-04-17 05:00:00,Baik,Baik
27439,10.0,20.0,2.0,3.0,200.0,84.0,10.3,1001.3,-9.4,0.0,NNW,1.9,Huairou,2016-04-17 06:00:00,Baik,Baik
27440,10.0,14.0,2.0,4.0,200.0,82.0,12.3,1001.8,-10.1,0.0,SW,1.3,Huairou,2016-04-17 07:00:00,Baik,Baik
27441,11.0,18.0,2.0,5.0,200.0,81.0,14.4,1001.9,-10.4,0.0,WNW,3.4,Huairou,2016-04-17 08:00:00,Baik,Baik
27442,9.0,38.0,2.0,5.0,200.0,83.0,15.2,1001.9,-11.3,0.0,WNW,7.1,Huairou,2016-04-17 09:00:00,Baik,Baik
27443,16.0,51.0,2.0,5.0,200.0,81.0,16.1,1001.6,-11.5,0.0,NW,7.7,Huairou,2016-04-17 10:00:00,Baik,Sedang
27444,31.0,34.0,2.0,5.0,200.0,81.0,16.9,1001.6,-11.8,0.0,WNW,7.2,Huairou,2016-04-17 11:00:00,Baik,Baik
27445,28.0,28.0,2.0,4.0,200.0,80.0,18.0,1001.4,-9.9,0.0,WNW,5.8,Huairou,2016-04-17 12:00:00,Baik,Baik
27446,24.0,35.0,2.0,4.0,200.0,79.0,18.2,1000.6,-6.5,0.0,W,7.9,Huairou,2016-04-17 13:00:00,Baik,Baik
27447,23.0,47.0,2.0,5.0,200.0,78.0,17.4,1000.9,-11.4,0.0,NW,8.0,Huairou,2016-04-17 14:00:00,Baik,Baik
27448,27.0,27.0,2.0,5.0,200.0,82.0,18.5,1000.1,-10.5,0.0,WNW,6.8,Huairou,2016-04-17 15:00:00,Baik,Baik
27449,19.0,19.0,2.0,4.0,200.0,81.0,18.4,999.9,-8.7,0.0,W,6.1,Huairou,2016-04-17 16:00:00,Baik,Baik
27450,69.62636686112984,90.17052818852626,,,,,18.5,999.6,-10.5,0.0,W,5.4,Huairou,2016-04-17 17:00:00,Sedang,Sedang
27451,13.0,13.0,2.0,4.0,200.0,78.0,16.3,999.9,-8.8,0.0,WSW,1.9,Huairou,2016-04-17 18:00:00,Baik,Baik
27452,9.0,9.0,2.0,7.0,200.0,71.0,14.9,1000.1,-9.3,0.0,W,1.8,Huairou,2016-04-17 19:00:00,Baik,Baik
27453,13.0,13.0,2.0,6.0,200.0,69.0,14.1,1000.6,-5.1,0.0,NW,1.2,Huairou,2016-04-17 20:00:00,Baik,Baik
27454,18.0,36.0,2.0,8.0,300.0,60.0,15.2,1001.7,-9.0,0.0,W,3.3,Huairou,2016-04-17 21:00:00,Baik,Baik
27455,15.0,47.0,2.0,5.0,200.0,72.0,14.4,1002.2,-5.4,0.0,WNW,7.3,Huairou,2016-04-17 22:00:00,Baik,Baik
27456,10.0,60.0,2.0,4.0,200.0,73.0,12.8,1002.2,-2.3,0.0,WNW,3.5,Huairou,2016-04-17 23:00:00,Baik,Sedang
27457,7.0,21.0,2.0,4.0,200.0,74.0,11.5,1002.9,-1.7,0.0,WNW,3.4,Huairou,2016-04-18 00:00:00,Baik,Baik
27458,8.0,21.0,2.0,4.0,400.0,71.0,10.3,1002.9,-1.1,0.0,WNW,2.3,Huairou,2016-04-18 01:00:00,Baik,Baik
27459,7.0,7.0,2.0,4.0,200.0,65.0,10.1,1002.7,-1.9,0.0,NNE,1.2,Huairou,2016-04-18 02:00:00,Baik,Baik
27460,5.0,5.0,2.0,3.0,200.0,66.0,9.2,1002.7,-2.4,0.0,WNW,1.9,Huairou,2016-04-18 03:00:00,Baik,Baik
27461,3.0,6.0,2.0,2.0,200.0,66.0,9.1,1002.4,-3.2,0.0,NE,0.9,Huairou,2016-04-18 04:00:00,Baik,Baik
27462,9.0,9.0,2.0,,200.0,61.0,9.2,1002.7,-3.7,0.0,NNW,1.7,Huairou,2016-04-18 05:00:00,Baik,Baik
27463,7.0,16.0,2.0,4.0,200.0,67.0,9.1,1003.1,-4.1,0.0,NW,2.3,Huairou,2016-04-18 06:00:00,Baik,Baik
27464,9.0,22.0,2.0,8.0,300.0,60.0,10.7,1003.4,-4.2,0.0,NW,2.3,Huairou,2016-04-18 07:00:00,Baik,Baik
27465,9.0,29.0,2.0,6.0,200.0,65.0,12.5,1004.0,-5.5,0.0,NW,2.7,Huairou,2016-04-18 08:00:00,Baik,Baik
27466,12.0,34.0,2.0,5.0,200.0,71.0,13.5,1004.3,-5.7,0.0,WNW,1.5,Huairou,2016-04-18 09:00:00,Baik,Baik
27467,10.0,14.0,2.0,3.0,200.0,75.0,14.2,1004.7,-7.3,0.0,SW,2.0,Huairou,2016-04-18 10:00:00,Baik,Baik
27468,10.0,17.0,2.0,3.0,200.0,76.0,15.8,1004.5,-6.5,0.0,NNW,2.5,Huairou,2016-04-18 11:00:00,Baik,Baik
27469,11.0,11.0,2.0,3.0,200.0,78.0,16.9,1003.8,-7.6,0.0,N,2.1,Huairou,2016-04-18 12:00:00,Baik,Baik
27470,7.0,12.0,2.0,2.0,200.0,79.0,17.4,1003.4,-8.7,0.0,W,3.3,Huairou,2016-04-18 13:00:00,Baik,Baik
27471,8.0,11.0,2.0,3.0,200.0,78.0,19.4,1003.0,-7.9,0.0,NW,3.6,Huairou,2016-04-18 14:00:00,Baik,Baik
27472,6.0,8.0,2.0,3.0,200.0,81.0,19.5,1002.6,-9.7,0.0,WNW,5.0,Huairou,2016-04-18 15:00:00,Baik,Baik
27473,6.0,6.0,2.0,3.0,200.0,85.0,19.8,1002.4,-9.5,0.0,W,5.1,Huairou,2016-04-18 16:00:00,Baik,Baik
27474,8.0,8.0,2.0,3.0,200.0,88.0,20.0,1002.5,-9.3,0.0,W,2.7,Huairou,2016-04-18 17:00:00,Baik,Baik
27475,9.0,15.0,2.0,4.0,200.0,88.0,19.6,1002.8,-8.7,0.0,W,1.9,Huairou,2016-04-18 18:00:00,Baik,Baik
27476,11.0,11.0,2.0,9.0,200.0,85.0,16.8,1003.4,-7.7,0.0,SSW,1.7,Huairou,2016-04-18 19:00:00,Baik,Baik
27477,16.0,39.0,2.0,29.0,400.0,57.0,13.5,1004.3,-4.2,0.0,NNE,1.6,Huairou,2016-04-18 20:00:00,Baik,Baik
27478,19.0,70.0,2.0,28.0,400.0,44.0,12.9,1005.8,-4.3,0.0,NNE,0.4,Huairou,2016-04-18 21:00:00,Baik,Sedang
27479,24.0,58.0,2.0,41.0,500.0,21.0,12.6,1006.3,-3.7,0.0,NW,0.6,Huairou,2016-04-18 22:00:00,Baik,Sedang
27480,30.0,83.0,2.0,62.0,700.0,2.0,10.7,1006.7,-0.2,0.0,NW,1.2,Huairou,2016-04-18 23:00:00,Baik,Sedang
27481,45.0,96.0,2.0,68.0,700.0,2.0,9.3,1007.1,0.2,0.0,NNW,0.8,Huairou,2016-04-19 00:00:00,Sedang,Sedang
27482,36.0,91.0,3.0,70.0,600.0,2.0,8.6,1007.4,-2.4,0.0,NW,1.7,Huairou,2016-04-19 01:00:00,Sedang,Sedang
27483,31.0,73.0,2.0,58.0,500.0,2.0,8.8,1007.7,-3.1,0.0,S,1.0,Huairou,2016-04-19 02:00:00,Baik,Sedang
27484,44.0,113.0,9.0,79.0,800.0,2.0,8.9,1008.0,-1.0,0.0,NNW,1.1,Huairou,2016-04-19 03:00:00,Sedang,Sedang
27485,52.0,123.0,8.0,73.0,1300.0,2.0,8.1,1008.3,-0.7,0.0,WNW,1.4,Huairou,2016-04-19 04:00:00,Sedang,Sedang
27486,48.0,94.0,5.0,64.0,1200.0,2.0,8.0,1008.3,0.2,0.0,WNW,1.5,Huairou,2016-04-19 05:00:00,Sedang,Sedang
27487,48.0,88.0,4.0,52.0,1200.0,2.0,7.6,1008.8,0.3,0.0,WNW,2.4,Huairou,2016-04-19 06:00:00,Sedang,Sedang
27488,51.0,85.0,7.0,46.0,1100.0,2.0,9.1,1009.2,2.0,0.0,WNW,1.8,Huairou,2016-04-19 07:00:00,Sedang,Sedang
27489,51.0,100.0,10.0,46.0,1100.0,2.0,11.7,1009.5,1.0,0.0,W,2.4,Huairou,2016-04-19 08:00:00,Sedang,Sedang
27490,51.0,102.0,16.0,44.0,1300.0,13.0,12.3,1009.8,0.1,0.0,SSW,0.9,Huairou,2016-04-19 09:00:00,Sedang,Sedang
27491,58.0,102.0,19.0,50.0,1400.0,10.0,13.1,1009.6,0.8,0.0,SSW,1.2,Huairou,2016-04-19 10:00:00,Sedang,Sedang
27492,74.0,114.0,24.0,55.0,1600.0,8.0,13.4,1009.3,2.0,0.0,SE,1.0,Huairou,2016-04-19 11:00:00,Sedang,Sedang
27493,74.0,122.0,28.0,57.0,1700.0,14.0,14.0,1008.1,1.6,0.0,N,1.1,Huairou,2016-04-19 12:00:00,Sedang,Sedang
27494,77.0,109.0,27.0,59.0,1600.0,17.0,13.6,1007.7,2.5,0.0,W,1.3,Huairou,2016-04-19 13:00:00,Buruk,Sedang
27495,70.0,104.0,38.0,47.0,1700.0,42.0,14.4,1007.0,2.9,0.0,ENE,1.7,Huairou,2016-04-19 14:00:00,Sedang,Sedang
27496,66.0,93.0,35.0,47.0,1500.0,41.0,14.5,1006.2,3.3,0.0,ESE,1.8,Huairou,2016-04-19 15:00:00,Sedang,Sedang
27497,60.0,75.0,29.0,44.0,1400.0,45.0,14.0,1005.8,3.4,0.0,E,0.8,Huairou,2016-04-19 16:00:00,Sedang,Sedang
27498,59.0,78.0,20.0,38.0,1000.0,,13.9,1005.1,3.1,0.0,ESE,1.2,Huairou,2016-04-19 17:00:00,Sedang,Sedang
27499,63.0,92.0,26.0,54.0,1200.0,37.0,13.4,1005.4,3.7,0.0,NE,1.8,Huairou,2016-04-19 18:00:00,Sedang,Sedang
27500,68.0,92.0,23.0,47.0,1200.0,41.0,13.1,1005.8,3.7,0.0,ENE,2.3,Huairou,2016-04-19 19:00:00,Sedang,Sedang
27501,59.0,76.0,15.0,35.0,1000.0,48.0,12.8,1007.0,3.7,0.0,ENE,1.6,Huairou,2016-04-19 20:00:00,Sedang,Sedang
27502,52.0,77.0,13.0,37.0,1000.0,40.0,12.9,1006.8,3.8,0.0,E,3.2,Huairou,2016-04-19 21:00:00,Sedang,Sedang
27503,54.0,54.0,10.0,28.0,900.0,45.0,11.6,1007.4,3.6,0.0,NNE,2.2,Huairou,2016-04-19 22:00:00,Sedang,Sedang
27504,48.0,50.0,9.0,25.0,800.0,46.0,11.8,1007.2,4.0,0.0,S,1.1,Huairou,2016-04-19 23:00:00,Sedang,Baik
27505,49.0,52.0,8.0,25.0,800.0,42.0,11.6,1007.2,4.6,0.0,N,0.3,Huairou,2016-04-20 00:00:00,Sedang,Sedang
27506,69.62636686112984,90.17052818852626,,,,,11.2,1007.0,5.1,0.0,ENE,1.4,Huairou,2016-04-20 01:00:00,Sedang,Sedang
27507,44.0,44.0,6.0,11.0,500.0,46.0,10.2,1006.7,4.8,0.0,ENE,1.3,Huairou,2016-04-20 02:00:00,Sedang,Baik
27508,44.0,44.0,5.0,11.0,500.0,45.0,9.2,1006.3,4.6,0.0,ENE,0.8,Huairou,2016-04-20 03:00:00,Sedang,Baik
27509,43.0,43.0,3.0,15.0,500.0,33.0,7.7,1006.2,4.6,0.0,N,0.8,Huairou,2016-04-20 04:00:00,Sedang,Baik
